"id","L1","L2","A","C","Y"
8492,1,0.453703811857849,1,0,1
8493,0,0.766736711375415,0,0,0
8494,0,0.330130242044106,1,0,0
8495,0,0.184761456912383,1,0,0
8496,0,0.430122681427747,1,0,0
8497,1,0.0410563903860748,0,0,0
8498,1,0.00681017548777163,1,0,0
8499,0,0.416607305407524,1,0,0
8500,1,0.973766443086788,0,0,0
8501,0,0.504063037456945,2,0,0
8502,0,0.687741122208536,1,1,NA
8503,0,0.109392807586119,0,0,0
8504,0,0.632206719368696,0,0,0
8505,1,0.498557382496074,2,0,0
8506,1,0.204571676673368,1,0,0
8507,0,0.816116888076067,1,0,1
8508,1,0.691986317746341,2,1,NA
8509,1,0.493995393859223,0,0,0
8510,0,0.358160938601941,1,0,0
8511,0,0.38625800027512,1,0,0
8512,1,0.143466211855412,2,0,0
8513,0,0.867125169374049,2,0,0
8514,1,0.00943933241069317,1,0,0
8515,1,0.2818833431229,1,0,0
8516,1,0.746551459189504,0,0,1
8517,0,0.65104439877905,0,0,1
8518,1,0.199008770985529,1,0,0
8519,1,0.857837381539866,1,0,0
8520,0,0.97184072015807,1,0,0
8521,1,0.908505218569189,0,0,1
8522,1,0.688337412662804,1,0,0
8523,1,0.158467351924628,2,0,1
8524,1,0.894278025720268,0,0,0
8525,0,0.577325409511104,1,1,NA
8526,1,0.0769181817304343,2,0,0
8527,1,0.258492750814185,1,0,0
8528,0,0.017653149086982,1,0,0
8529,0,0.61260967515409,2,1,NA
8530,0,0.588108846684918,0,0,0
8531,0,0.324619100196287,1,0,0
8532,0,0.254510430851951,1,0,0
8533,0,0.0696203024126589,0,0,0
8534,0,0.480756153585389,1,0,0
8535,0,0.344663236523047,0,0,0
8536,0,0.929689894197509,2,0,0
8537,1,0.0402735928073525,1,0,0
8538,0,0.325657445471734,0,0,0
8539,0,0.957932429388165,2,0,0
8540,1,0.403326878324151,2,0,0
8541,1,0.781216840958223,1,0,0
8542,1,0.624787186039612,2,1,NA
8543,1,0.313646936090663,1,0,0
8544,0,0.609610149171203,1,0,0
8545,0,0.885202924022451,0,0,0
8546,0,0.253658605040982,0,0,1
8547,1,0.153388226404786,1,0,0
8548,1,0.00940905301831663,0,0,0
8549,1,0.939895410556346,1,0,0
8550,1,0.673152540577576,0,0,0
8551,0,0.398178368806839,1,0,0
8552,1,0.0821131009142846,2,0,0
8553,1,0.977116446243599,0,0,1
8554,0,0.430799704743549,1,0,0
8555,0,0.43749728356488,1,0,0
8556,0,0.378478296566755,0,0,0
8557,0,0.834013431333005,0,0,0
8558,0,0.129176241811365,1,1,NA
8559,1,0.980860303621739,1,0,0
8560,1,0.428217757726088,1,0,0
8561,1,0.90886275912635,2,0,0
8562,1,0.00294784852303565,0,0,0
8563,0,0.140139310387895,0,0,0
8564,1,0.545076402369887,1,0,0
8565,1,0.233151890104637,2,0,0
8566,0,0.114690526621416,1,0,0
8567,0,0.472656109137461,1,0,1
8568,0,0.81761062447913,1,1,NA
8569,0,0.134753111284226,2,1,NA
8570,1,0.12352725979872,1,0,0
8571,1,0.930003408808261,2,0,0
8572,1,0.866236977046356,1,0,0
8573,0,0.144706950988621,0,0,0
8574,0,0.235028709517792,0,0,0
8575,1,0.968143784906715,1,0,0
8576,1,0.548081579850987,1,0,1
8577,1,0.503226559842005,1,0,1
8578,1,0.267237604595721,0,0,0
8579,0,0.402325476752594,2,0,0
8580,0,0.8080225342419,0,0,0
8581,1,0.209198111668229,0,0,1
8582,0,0.759712418308482,0,0,0
8583,0,0.966356608550996,2,1,NA
8584,1,0.975589585723355,1,1,NA
8585,0,0.234280793461949,0,0,0
8586,1,0.554953920887783,1,0,0
8587,1,0.711592366686091,2,0,0
8588,1,0.580625102389604,0,0,0
8589,0,0.385731340153143,1,1,NA
8590,1,0.874670453136787,0,0,0
8591,0,0.751881952397525,1,0,0
8592,1,0.073994246777147,2,0,0
8593,1,0.125272893579677,2,0,0
8594,0,0.0361250874120742,1,0,0
8595,1,0.735857233637944,2,0,0
8596,1,0.786410550121218,0,0,0
8597,1,0.429711971431971,2,0,0
8598,0,0.0225312865804881,0,0,0
8599,0,0.0972430035471916,1,0,0
8600,0,0.634651067433879,0,0,1
8601,0,0.066408981801942,2,0,0
8602,1,0.799572405638173,1,0,0
8603,0,0.371332440758124,1,0,0
8604,1,0.565528821200132,1,1,NA
8605,1,0.00979500496760011,2,0,0
8606,1,0.967019908363,1,0,0
8607,1,0.979192201280966,0,0,0
8608,0,0.522787688532844,1,0,0
8609,1,0.652684025932103,1,0,0
8610,0,0.585535431280732,0,0,1
8611,1,0.691603711340576,1,0,0
8612,0,0.00207596085965633,1,0,0
8613,0,0.970422658137977,2,1,NA
8614,1,0.349161372985691,2,0,0
8615,0,0.718110335757956,1,0,0
8616,1,0.151150329969823,0,0,1
8617,0,0.0759159005247056,0,0,0
8618,0,0.73369246092625,1,0,0
8619,1,0.167545083211735,1,0,0
8620,0,0.621293826261535,0,0,1
8621,1,0.882237342651933,1,0,0
8622,0,0.74956980231218,2,1,NA
8623,1,0.278866007225588,1,1,NA
8624,1,0.588221409823745,0,0,1
8625,1,0.854767399374396,0,0,0
8626,0,0.557023489847779,2,1,NA
8627,1,0.334659837186337,1,0,0
8628,1,0.868144904030487,0,0,1
8629,0,0.268216307740659,0,0,0
8630,0,0.50451007229276,1,0,0
8631,1,0.726878218119964,1,0,0
8632,0,0.271878730272874,1,0,0
8633,0,0.904280251823366,2,1,NA
8634,0,0.474937945604324,1,0,0
8635,0,0.909390191314742,0,0,1
8636,0,0.435929188737646,0,0,1
8637,1,0.665010931203142,2,0,0
8638,1,0.203339003724977,2,0,0
8639,1,0.997060164576396,2,0,0
8640,1,0.538026992930099,2,1,NA
8641,0,0.70638224016875,2,0,0
8642,1,0.0994769928511232,2,0,0
8643,0,0.14516515028663,2,0,0
8644,0,0.593103212537244,0,0,0
8645,0,0.00437434436753392,0,0,1
8646,1,0.104023064021021,2,0,0
8647,1,0.607649305835366,2,0,0
8648,1,0.500295060919598,1,0,0
8649,1,0.0212481231428683,1,0,0
8650,0,0.641259246505797,2,0,0
8651,1,0.879566359566525,2,0,1
8652,1,0.265138590708375,2,0,0
8653,1,0.28213998884894,0,0,1
8654,0,0.974325746763498,2,1,NA
8655,1,0.00469943089410663,2,0,0
8656,1,0.485575790051371,0,0,0
8657,0,0.283258728450164,0,0,0
8658,1,0.940461958292872,0,0,0
8659,1,0.0161155513487756,1,0,0
8660,1,0.758821237366647,0,0,1
8661,1,0.19161576917395,1,0,0
8662,1,0.368209593463689,1,0,0
8663,0,0.944702315377071,0,0,0
8664,0,0.308382864575833,2,0,0
8665,0,0.374463440617546,0,0,1
8666,0,0.324648837326095,0,0,0
8667,0,0.898451207438484,2,0,0
8668,0,0.89824966317974,1,0,0
8669,1,0.625829776749015,2,1,NA
8670,1,0.130648093298078,1,0,0
8671,1,0.430201649200171,2,0,0
8672,1,0.164815578609705,0,0,1
8673,1,0.740018326090649,2,0,0
8674,1,0.402965209446847,1,0,0
8675,0,0.56087649287656,1,0,0
8676,1,0.348195079015568,1,0,0
8677,1,0.990066336700693,0,0,1
8678,1,0.498033476993442,1,0,0
8679,1,0.263156840577722,1,0,0
8680,1,0.806824920931831,1,0,0
8681,0,0.503079785732552,0,0,1
8682,1,0.401896800845861,2,0,0
8683,1,0.730933050625026,1,0,0
8684,1,0.0808703533839434,1,0,0
8685,0,0.874071199214086,0,0,1
8686,0,0.621175268199295,1,1,NA
8687,1,0.393374140607193,1,0,0
8688,0,0.694757637102157,1,0,0
8689,1,0.307337646838278,1,0,0
8690,1,0.760547163197771,0,0,1
8691,1,0.911008678609505,2,1,NA
8692,1,0.689989601960406,2,0,0
8693,1,0.123801507055759,2,0,0
8694,0,0.418680087197572,0,0,1
8695,0,0.841049700509757,1,0,0
8696,0,0.0968532811384648,1,0,1
8697,0,0.0389973691198975,0,0,0
8698,1,0.651064177975059,2,0,0
8699,1,0.475107264937833,1,0,1
8700,0,0.576195424189791,2,0,0
8701,0,0.888577271951362,1,0,0
8702,1,0.430338066769764,1,1,NA
8703,0,0.801746143260971,1,1,NA
8704,1,0.316742287250236,1,0,0
8705,1,0.0729232379235327,1,0,1
8706,0,0.400854240870103,1,0,0
8707,1,0.888417859328911,0,0,0
8708,0,0.216725408798084,1,0,1
8709,1,0.432700686855242,1,0,0
8710,0,0.718347756192088,2,0,0
8711,1,0.143713246099651,1,0,0
8712,1,0.111964880954474,0,0,0
8713,1,0.336647864663973,0,0,0
8714,1,0.734957454958931,0,0,0
8715,1,0.848911356180906,0,0,0
8716,0,0.842036885675043,1,1,NA
8717,0,0.505918890470639,2,1,NA
8718,1,0.427650240249932,2,1,NA
8719,1,0.973162953509018,2,0,0
8720,1,0.55193170113489,1,0,0
8721,0,0.252924056490883,0,0,1
8722,1,0.698728066636249,1,0,0
8723,1,0.729763260576874,1,0,1
8724,0,0.58684956561774,2,1,NA
8725,0,0.623636912321672,1,0,0
8726,1,0.445400694618002,0,0,1
8727,0,0.352700308663771,1,0,1
8728,0,0.533623746596277,1,0,0
8729,1,0.693869531853124,0,0,1
8730,1,0.815547609236091,1,0,0
8731,1,0.138627757085487,0,0,0
8732,0,0.34519762545824,1,0,1
8733,0,0.707463085185736,0,0,1
8734,0,0.286053521558642,2,1,NA
8735,1,0.63404304953292,0,0,1
8736,0,0.559753961861134,0,0,0
8737,1,0.573852599831298,1,0,0
8738,0,0.222308147000149,1,0,0
8739,1,0.852092003216967,0,0,0
8740,0,0.112014586105943,1,0,0
8741,0,0.916075399611145,1,1,NA
8742,1,0.631977826589718,2,0,0
8743,0,0.945057092467323,1,1,NA
8744,1,0.706690392689779,2,0,0
8745,0,0.755615674424917,0,0,1
8746,0,0.0933990809135139,0,0,1
8747,0,0.736027171136811,1,1,NA
8748,1,0.86062776716426,0,0,0
8749,1,0.0654371741693467,2,0,0
8750,0,0.91840057214722,2,1,NA
8751,1,0.117361954879016,1,0,0
8752,0,0.93263698881492,1,1,NA
8753,1,0.467987302225083,1,0,0
8754,0,0.0683141381014138,0,0,0
8755,0,0.454843170708045,1,0,0
8756,1,0.405521517153829,1,0,0
8757,1,0.0283996479120106,1,0,0
8758,0,0.778643894242123,0,0,0
8759,1,0.153540528845042,2,0,0
8760,1,0.72675498900935,1,0,0
8761,1,0.526160718407482,1,0,0
8762,0,0.103332523489371,0,0,1
8763,0,0.583561924053356,1,0,1
8764,1,0.185024094535038,2,0,0
8765,1,0.436945218360052,0,0,0
8766,1,0.162902548676357,2,0,0
8767,0,0.389975189231336,2,0,1
8768,1,0.042230601189658,1,0,0
8769,1,0.369216953869909,1,0,0
8770,1,0.945662305923179,1,0,0
8771,1,0.685384513344616,1,0,0
8772,0,0.319157369900495,0,0,0
8773,1,0.376906380988657,0,0,0
8774,1,0.89991803560406,1,0,0
8775,0,0.348045773571357,1,0,0
8776,1,0.0540778662543744,2,0,0
8777,0,0.318614158546552,2,1,NA
8778,1,0.28177984803915,1,0,0
8779,1,0.650450798450038,2,0,0
8780,0,0.51324606500566,0,1,NA
8781,1,0.143286740407348,0,0,0
8782,0,0.264960815664381,1,0,0
8783,1,0.40315443999134,2,1,NA
8784,0,0.170843506697565,0,0,0
8785,0,0.742427152348682,1,0,0
8786,1,0.825184321729466,0,0,0
8787,1,0.0717513496056199,2,0,0
8788,0,0.998564795590937,2,1,NA
8789,0,0.073313359869644,0,0,0
8790,0,0.0122742112725973,1,0,0
8791,0,0.621675590518862,0,0,1
8792,0,0.696229557041079,0,0,0
8793,0,0.42693471419625,1,0,0
8794,1,0.916585492435843,1,1,NA
8795,1,0.541637558257207,1,0,0
8796,1,0.680675766430795,1,0,0
8797,0,0.853793655289337,1,0,0
8798,0,0.141005991725251,1,0,0
8799,1,0.469706940930337,1,0,0
8800,1,0.719535036245361,2,0,0
8801,0,0.313007271615788,1,1,NA
8802,1,0.318238442065194,1,0,0
8803,1,0.439029111061245,1,0,1
8804,0,0.934098964557052,1,0,1
8805,1,0.68107189796865,0,0,0
8806,1,0.367876414442435,1,0,0
8807,0,0.0262331424746662,1,0,0
8808,0,0.943685826146975,0,0,1
8809,1,0.915340738603845,2,0,0
8810,1,0.432447385741398,0,0,0
8811,1,0.949577912455425,0,0,1
8812,0,0.655190310208127,0,0,0
8813,1,0.402739741373807,0,0,1
8814,0,0.17720996029675,1,0,0
8815,1,0.161552404519171,0,0,1
8816,0,0.907433731481433,2,0,0
8817,1,0.277726444182917,1,1,NA
8818,0,0.653675867477432,1,1,NA
8819,1,0.443321406142786,2,0,0
8820,1,0.979312165640295,2,0,0
8821,0,0.43710231105797,2,0,0
8822,0,0.37851549917832,1,0,0
8823,1,0.682082176208496,1,0,0
8824,1,0.897593952016905,1,0,0
8825,0,0.933282203273848,0,0,1
8826,0,0.298114111181349,1,0,0
8827,0,0.248940438264981,0,0,0
8828,0,0.47135286196135,2,1,NA
8829,1,0.114198044873774,2,0,0
8830,1,0.442956369603053,2,0,0
8831,0,0.628230719361454,0,0,0
8832,1,0.54657978983596,1,0,1
8833,1,0.38784691109322,0,0,1
8834,0,0.264928614487872,0,0,1
8835,1,0.0636808529961854,1,0,0
8836,0,0.909123567398638,2,0,0
8837,0,0.78139760158956,0,0,0
8838,1,0.144086787244305,1,1,NA
8839,0,0.369149943580851,1,1,NA
8840,0,0.468688388355076,2,0,0
8841,0,0.462777328677475,2,0,0
8842,1,0.414223777130246,0,0,1
8843,0,0.753179384628311,2,1,NA
8844,1,0.517714840592816,2,0,0
8845,1,0.710098032141104,1,0,0
8846,1,0.887265912955627,1,0,0
8847,1,0.436503145378083,1,0,0
8848,0,0.602334876777604,0,0,0
8849,0,0.275557838845998,0,0,0
8850,0,0.94233695906587,1,0,0
8851,0,0.850377866532654,0,0,0
8852,0,0.181128106079996,0,0,0
8853,0,0.434628248680383,0,0,0
8854,1,0.605122085660696,1,0,1
8855,1,0.432663377840072,2,0,0
8856,0,0.55810774047859,2,1,NA
8857,1,0.899635980138555,1,0,0
8858,1,0.163739024661481,0,0,0
8859,0,0.60059053497389,2,1,NA
8860,0,0.922535647638142,2,0,0
8861,0,0.00980564719066024,1,0,0
8862,1,0.512950307922438,0,0,0
8863,0,0.610319825587794,1,0,0
8864,0,0.46763614891097,0,0,0
8865,1,0.813304773531854,1,0,0
8866,1,0.260983736952767,0,1,NA
8867,0,0.831931469030678,2,1,NA
8868,1,0.316938924137503,0,0,0
8869,1,0.636897721327841,1,0,0
8870,1,0.953727991087362,0,0,0
8871,0,0.305608944268897,2,0,0
8872,1,0.456518477527425,2,0,0
8873,0,0.637939293170348,1,0,1
8874,1,0.318526779301465,2,0,0
8875,0,0.808170535368845,1,0,0
8876,0,0.854103399207816,1,0,0
8877,1,0.279634513193741,0,0,1
8878,1,0.0145306698977947,2,0,0
8879,1,0.206089851912111,0,0,0
8880,1,0.858272435609251,0,0,1
8881,0,0.310122699243948,1,0,0
8882,1,0.738550025038421,1,0,0
8883,1,0.712730947183445,1,0,0
8884,0,0.0426206686533988,0,0,0
8885,1,0.0264208684675395,2,0,0
8886,1,0.0085755514446646,2,0,0
8887,1,0.227380272233859,2,0,0
8888,0,0.0747292891610414,1,1,NA
8889,0,0.105276420013979,1,0,0
8890,0,0.248921588296071,0,0,0
8891,1,0.373580639949068,0,0,0
8892,0,0.213477335171774,0,0,0
8893,0,0.996855946956202,1,0,0
8894,0,0.133242037380114,0,1,NA
8895,0,0.394708657404408,1,0,0
8896,0,0.00722985435277224,0,0,0
8897,1,0.753841314930469,2,1,NA
8898,1,0.435679866932333,0,0,0
8899,0,0.272778930841014,0,0,0
8900,1,0.455463459016755,1,0,0
8901,1,0.171530902152881,1,0,1
8902,0,0.742207906208932,1,0,0
8903,0,0.408763492945582,1,0,0
8904,1,0.903183302376419,2,0,0
8905,1,0.2688879375346,1,0,0
8906,1,0.773183499928564,0,0,1
8907,1,0.283139016013592,1,0,0
8908,1,0.683839662466198,0,0,0
8909,1,0.317622992908582,1,0,0
8910,0,0.676684581208974,0,0,0
8911,1,0.437025465071201,1,0,0
8912,0,0.709696877980605,1,0,1
8913,0,0.963326249737293,2,1,NA
8914,0,0.401714651146904,0,0,0
8915,1,0.12292511947453,1,0,0
8916,1,0.421540735522285,2,0,0
8917,0,0.65935964579694,1,0,0
8918,0,0.620992408599705,0,0,1
8919,0,0.900142348138615,2,1,NA
8920,0,0.0200700243003666,2,1,NA
8921,1,0.678291346877813,2,0,0
8922,1,0.636071886867285,1,0,0
8923,1,0.720817009918392,1,0,0
8924,1,0.214246346848086,0,0,0
8925,1,0.521162919234484,1,0,0
8926,0,0.378737113205716,1,0,1
8927,0,0.206525747897103,2,0,0
8928,0,0.148748042760417,0,0,0
8929,1,0.933640306815505,1,1,NA
8930,0,0.116237178677693,0,0,0
8931,0,0.105078113032505,0,0,0
8932,0,0.0422974149696529,0,1,NA
8933,1,0.0609310532454401,2,0,0
8934,0,0.714167793979868,0,0,0
8935,1,0.992174699204043,1,0,0
8936,0,0.91199389542453,1,0,0
8937,0,0.934269505552948,1,1,NA
8938,1,0.824563880218193,1,0,1
8939,0,0.502444126876071,1,1,NA
8940,0,0.355294791981578,2,0,0
8941,1,0.158740405924618,1,0,0
8942,1,0.968572200741619,0,0,1
8943,0,0.312117598718032,0,0,1
8944,0,0.0675495483446866,1,0,0
8945,0,0.0151699553243816,1,0,0
8946,1,0.161772593390197,1,0,0
8947,1,0.347779549192637,2,0,0
8948,0,0.398773363791406,1,0,0
8949,0,0.0740414422471076,1,0,0
8950,1,0.484820896759629,2,0,0
8951,0,0.0809121660422534,0,0,0
8952,0,0.293255769414827,0,0,1
8953,1,0.530358433024958,0,0,0
8954,1,0.0411159410141408,1,0,0
8955,1,0.653834178578109,1,0,0
8956,1,0.113600763259456,2,0,0
8957,1,0.0568737760186195,2,0,0
8958,1,0.743738326476887,2,0,0
8959,0,0.24013512278907,1,0,0
8960,1,0.829527497291565,2,0,0
8961,1,0.514278665883467,0,0,0
8962,1,0.918670234968886,1,0,1
8963,0,0.723256182158366,1,1,NA
8964,0,0.861247374210507,0,0,0
8965,1,0.160052378661931,1,0,0
8966,1,0.224674120778218,0,1,NA
8967,0,0.174378326395527,2,1,NA
8968,0,0.560257174773142,0,0,1
8969,0,0.60465417499654,2,0,0
8970,1,0.934538329718634,2,0,0
8971,1,0.749072826933116,2,0,0
8972,1,0.327953533036634,2,0,0
8973,1,0.0745330401696265,1,0,0
8974,0,0.868039092281833,1,0,0
8975,0,0.809807050041854,0,0,0
8976,0,0.0746191090438515,0,0,0
8977,0,0.00727978744544089,0,0,1
8978,1,0.777464298531413,0,0,0
8979,1,0.356463602976874,2,0,0
8980,1,0.37423186772503,1,0,0
8981,0,0.696127422619611,0,0,0
8982,1,0.972850798396394,0,0,1
8983,1,0.52453115163371,1,0,0
8984,1,0.238373368047178,1,0,0
8985,1,0.678318131715059,1,0,0
8986,1,0.249473891220987,1,0,0
8987,1,0.0492930025793612,2,1,NA
8988,1,0.763957179849967,1,0,0
8989,1,0.970472774701193,1,0,0
8990,0,0.363039850024506,1,0,0
8991,0,0.459111091215163,0,0,1
8992,0,0.750050109345466,0,0,0
8993,0,0.760518815601245,1,0,0
8994,1,0.337671695044264,0,0,0
8995,0,0.142561469692737,2,0,0
8996,0,0.823513135313988,0,0,0
8997,1,0.728199907811359,1,0,0
8998,1,0.657919599441811,1,0,0
8999,1,0.236994964536279,2,0,0
9000,1,0.10544838453643,2,0,0
9001,0,0.805646298220381,2,1,NA
9002,1,0.135246997931972,2,0,0
9003,1,0.202728248666972,0,0,0
9004,1,0.260405617300421,1,0,0
9005,0,0.202468827133998,1,0,0
9006,0,0.546775891212747,0,0,0
9007,1,0.826800572685897,2,0,0
9008,0,0.323612438514829,1,0,1
9009,1,0.0402233393397182,0,0,0
9010,0,0.916451226687059,2,1,NA
9011,1,0.930148813640699,1,0,0
9012,1,0.669155687093735,2,0,0
9013,1,0.674846475478262,2,0,0
9014,0,0.520808499772102,2,1,NA
9015,0,0.601624091155827,2,0,0
9016,1,0.0980167761445045,1,0,0
9017,0,0.965047816280276,2,0,0
9018,0,0.883850289043039,1,0,1
9019,0,0.88680836930871,0,0,0
9020,0,0.570614211261272,0,0,0
9021,1,0.165235195076093,1,0,0
9022,0,0.128830117406324,0,0,1
9023,0,0.406460779253393,2,0,0
9024,0,0.218245747033507,1,0,1
9025,0,0.852003189036623,1,0,1
9026,0,0.610733802895993,1,0,0
9027,0,0.0317665836773813,0,0,0
9028,0,0.103896595770493,0,0,0
9029,0,0.176438363967463,0,0,1
9030,1,0.277507978724316,0,0,1
9031,1,0.808842740952969,1,0,0
9032,1,0.487654720200226,1,1,NA
9033,1,0.37364638550207,1,0,0
9034,1,0.690301376394928,0,0,0
9035,1,0.17930564773269,1,0,0
9036,0,0.191051378613338,1,0,0
9037,0,0.657741405069828,0,0,0
9038,0,0.4115655568894,0,1,NA
9039,0,0.103428683709353,0,0,0
9040,1,0.437778048682958,1,0,0
9041,0,0.19598727975972,0,0,0
9042,1,0.712933679344133,2,1,NA
9043,1,0.0866879289969802,1,0,0
9044,0,0.811051238328218,1,0,0
9045,1,0.52368786977604,1,0,0
9046,1,0.788317299215123,0,0,1
9047,0,0.831674345070496,0,0,0
9048,1,0.880047528538853,1,0,0
9049,1,0.0327487806789577,2,0,0
9050,0,0.147202481748536,1,0,0
9051,1,0.0773800779134035,1,0,0
9052,1,0.29987871972844,0,0,0
9053,0,0.455041755689308,0,0,0
9054,1,0.098881471902132,0,0,0
9055,1,0.454241138882935,0,0,0
9056,1,0.105307231890038,0,0,0
9057,1,0.105372869642451,1,0,0
9058,1,0.259659330360591,2,0,0
9059,0,0.263255313271657,0,0,1
9060,1,0.428727675694972,1,0,0
9061,0,0.229682381264865,0,0,1
9062,0,0.736913576722145,1,0,0
9063,1,0.781074162805453,0,0,0
9064,1,0.786779287038371,1,0,0
9065,1,0.481063894927502,0,0,0
9066,1,0.349603617563844,1,0,0
9067,1,0.411156306276098,2,0,0
9068,0,0.210397306131199,0,0,1
9069,0,0.916057612514123,1,0,0
9070,1,0.268399976659566,0,0,0
9071,0,0.188321184599772,1,1,NA
9072,0,0.415680351667106,1,1,NA
9073,1,0.558880727505311,1,0,1
9074,0,0.484553535236046,0,0,0
9075,0,0.125654281349853,0,0,0
9076,0,0.257923864293844,0,0,0
9077,0,0.288687967928126,1,0,0
9078,1,0.985238072695211,2,1,NA
9079,1,0.0944288289174438,1,0,0
9080,1,0.994114851113409,1,0,0
9081,0,0.0835351091809571,0,0,1
9082,1,0.019735868787393,2,0,0
9083,0,0.639254604931921,0,0,0
9084,0,0.505522719584405,1,0,0
9085,1,0.45524906902574,1,0,0
9086,1,0.729263893328607,2,0,0
9087,1,0.559823491843417,1,0,1
9088,0,0.641908976016566,1,0,0
9089,0,0.479754538740963,0,0,0
9090,1,0.490909066982567,2,0,0
9091,0,0.952134846011177,0,0,1
9092,0,0.156188164139166,0,0,0
9093,0,0.0904257039073855,2,1,NA
9094,0,0.882341880351305,1,0,0
9095,0,0.875483844196424,1,0,0
9096,0,0.23143226467073,1,0,0
9097,1,0.975985082099214,1,1,NA
9098,0,0.489032543264329,1,0,0
9099,0,0.00953717064112425,0,0,0
9100,0,0.511156392050907,1,0,0
9101,1,0.941665640566498,2,0,0
9102,1,0.276005043881014,1,0,0
9103,1,0.0552684080321342,1,0,0
9104,1,0.0468909270130098,2,0,0
9105,0,0.784797081723809,0,0,0
9106,1,0.677839667070657,1,0,0
9107,0,0.0630751308053732,0,0,0
9108,1,0.209049832308665,1,1,NA
9109,0,0.614330736920238,1,1,NA
9110,0,0.214761398267001,1,1,NA
9111,0,0.590561838587746,1,0,1
9112,0,0.983341189101338,1,0,0
9113,1,0.717105883173645,1,0,0
9114,1,0.776263929670677,2,1,NA
9115,0,0.282956039300188,0,0,0
9116,0,0.729006146546453,1,0,0
9117,1,0.150186230195686,1,0,0
9118,0,0.746822637040168,0,0,1
9119,0,0.411086551845074,1,1,NA
9120,1,0.64081127429381,0,0,0
9121,0,0.523929666029289,1,0,1
9122,1,0.788862060056999,1,1,NA
9123,1,0.759397010086104,2,0,0
9124,0,0.875556779792532,2,0,0
9125,0,0.742154331644997,2,0,0
9126,1,0.250515289139003,1,0,0
9127,1,0.211369728436694,2,0,0
9128,0,0.15714495186694,0,0,1
9129,0,0.872222115751356,1,1,NA
9130,0,0.285637034103274,1,0,1
9131,0,0.732675174251199,0,0,1
9132,0,0.680708162253723,2,0,0
9133,0,0.0131411242764443,0,0,1
9134,0,0.829688312020153,2,1,NA
9135,0,0.631807496305555,1,1,NA
9136,0,0.372255091089755,1,1,NA
9137,0,0.124574289657176,1,0,0
9138,0,0.00473857088945806,0,0,0
9139,1,0.12970595783554,0,0,0
9140,0,0.377905608620495,1,0,1
9141,0,0.159505769377574,1,0,0
9142,0,0.705217676935717,1,1,NA
9143,1,0.219150530872867,1,0,0
9144,0,0.302537018898875,1,0,1
9145,1,0.997258743038401,0,1,NA
9146,0,0.727557449834421,1,0,0
9147,0,0.382430136902258,1,0,0
9148,1,0.25993714062497,1,0,0
9149,0,0.192915697116405,1,1,NA
9150,0,0.108338444493711,1,0,0
9151,1,0.626267961924896,2,0,0
9152,0,0.285516529809684,1,0,0
9153,1,0.629284821916372,0,0,0
9154,0,0.839001823682338,0,0,0
9155,1,0.487156983930618,0,0,0
9156,0,0.172779500717297,0,0,1
9157,1,0.093364417552948,0,0,0
9158,0,0.424607090651989,1,0,0
9159,0,0.534002383006737,2,0,0
9160,0,0.730076703242958,0,0,0
9161,1,0.409224413102493,2,0,0
9162,0,0.561213324544951,1,0,0
9163,1,0.92950679641217,1,0,0
9164,1,0.95107258670032,0,0,1
9165,0,0.690116823185235,0,0,1
9166,1,0.780354249756783,1,0,0
9167,0,0.517457993933931,0,0,1
9168,0,0.365301302168518,1,0,1
9169,0,0.804400074761361,2,0,0
9170,1,0.529097759630531,0,0,0
9171,1,0.161374720279127,2,0,0
9172,1,0.117532897740602,0,0,1
9173,1,0.527814621338621,2,0,0
9174,0,0.27383049740456,1,0,0
9175,1,0.536580859217793,1,0,0
9176,1,0.0897074246313423,2,0,0
9177,0,0.494334777118638,2,1,NA
9178,1,0.660412939731032,1,0,0
9179,0,0.459307808196172,0,0,1
9180,1,0.469608428888023,2,0,0
9181,1,0.161502571776509,0,0,0
9182,0,0.107099801534787,1,0,0
9183,1,0.0492224381305277,2,0,0
9184,1,0.646468244493008,0,0,0
9185,1,0.291913208318874,0,0,0
9186,1,0.244125029537827,2,0,0
9187,1,0.859847137006,0,0,0
9188,1,0.610605675028637,1,0,0
9189,1,0.501924611395225,1,1,NA
9190,1,0.726040229434147,2,1,NA
9191,0,0.980999246938154,2,1,NA
9192,0,0.308554326184094,0,0,0
9193,0,0.367284080246463,1,0,0
9194,1,0.0917791977990419,1,1,NA
9195,1,0.970142554491758,1,0,1
9196,1,0.608832937665284,2,0,0
9197,1,0.667047733208165,1,0,0
9198,1,0.88120877975598,0,0,0
9199,0,0.943506425712258,0,0,1
9200,0,0.247496467549354,0,1,NA
9201,1,0.634339020121843,0,0,0
9202,0,0.15608066576533,0,0,0
9203,1,0.28440974932164,0,0,0
9204,1,0.696898084832355,0,0,0
9205,1,0.273955335142091,2,0,0
9206,1,0.739251310238615,2,0,0
9207,1,0.621901049511507,0,1,NA
9208,0,0.641925286734477,2,0,0
9209,0,0.10772379883565,0,0,1
9210,0,0.118778810370713,1,0,0
